"CURR_ID","CURR_NAME","CURR_NAME_EN","UNIV_NAME_TH","LEV_NAME_TH","TOTAL_PLAN"
"25500681100833","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","มหาวิทยาลัยรังสิต","ปริญญาตรี","150"
"25652504000171","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","112"
"25652504000169","หลักสูตรพยาบาลศาสตรบัณฑิต (สำหรับผู้สำเร็จปริญญาตรีสาขาอื่น)","Bachelor  of Nursing Science Program in","สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","24"
"25652504000169","หลักสูตรพยาบาลศาสตรบัณฑิต (สำหรับผู้สำเร็จปริญญาตรีสาขาอื่น)","Bachelor  of Nursing Science Program in","สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","24"
"25501811109377","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการจัดการ","Doctor of Philosophy Program in Management","มหาวิทยาลัยสยาม","ปริญญาเอก","3"
"25501811109377","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการจัดการ","Doctor of Philosophy Program in Management","มหาวิทยาลัยสยาม","ปริญญาเอก","3"
"25641654000794","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาจีนเพื่องานบริการ","Bachelor of Arts Program in Chinese for Service Career","มหาวิทยาลัยสวนดุสิต","ปริญญาตรี","30"
"25641671100038","หลักสูตรรัฐศาสตรบัณฑิต  สาขาวิชารัฐศาสตร์","Bachelor of Political Science Program in Political Sciences","มหาวิทยาลัยราชภัฏสุรินทร์","ปริญญาตรี","80"
"25510101106364","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการสารสนเทศ","Bachelor of Arts Program in Information Management","มหาวิทยาลัยสงขลานครินทร์","ปริญญาตรี","50"
"25620164002743","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน (หลักสูตรนานาชาติ)","Bachelor of Engineering Program in Energy Engineering (International Program)","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","ปริญญาตรี","40"
"25560161101359","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมปิโตรเคมี","Bachelor of Engineering Program in Petrochemical Engineering","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","ปริญญาตรี","40"
"25490101103842","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเหมืองแร่","Bachelor of Engineering Program in Mining Engineering","มหาวิทยาลัยสงขลานครินทร์","ปริญญาตรี","30"
"25520161105563","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Bachelor of Engineering Program in Industrial Engineering","สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง","ปริญญาตรี","50"
"25510011108783","หลักสูตรวิทยาศาสตรดุษฎีบัณฑิต สาขาวิชาสรีรวิทยาการสัตว์","Doctor of Philosophy Program in Animal Physiology","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","1"
"25460011101273","หลักสูตรสัตวแพทยศาสตรบัณฑิต","Doctor of Veterinary Medicine","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาตรี","150"
"25590011100838","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาวิทยาศาสตร์ทางการสัตวแพทย์และเทคโนโลยี  (หลักสูตรนานาชาติ)","Master of Science Program in Veterinary Science and Technology(International Program)","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","1"
"25460041100218","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาสัตวแพทย์สาธารณสุขศาสตร์   (หลักสูตรนานาชาติ)","Master of Science Program in Veterinary Public Health (International Program)","มหาวิทยาลัยเชียงใหม่","ปริญญาโท","10"
"25460011101969","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาพยาธิชีววิทยาทางสัตวแพทย์","Master of Science Program in Veterinary Pathobiology","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","2"
"25480011110499","หลักสูตรประกาศนียบัตรบัณฑิตทางวิทยาศาสตร์การสัตวแพทย์คลินิก","Graduate Diploma in Veterinary Clinical Sciences Program","จุฬาลงกรณ์มหาวิทยาลัย","ประกาศนียบัตรบัณฑิต","15"
"25511711108047","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการประถมศึกษา(4 ปี)","Bachelor of Education Program in Elementary Education","มหาวิทยาลัยราชภัฏอุบลราชธานี","ปริญญาตรี","60"
"25501711108564","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ทั่วไป( 4 ปี)","Bachelor of Education Program in General Science","มหาวิทยาลัยราชภัฏอุบลราชธานี","ปริญญาตรี","60"
"25501711110478","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาสังคมศึกษา ( 4 ปี)","Bachelor of Education Program in Social Studies","มหาวิทยาลัยราชภัฏอุบลราชธานี","ปริญญาตรี","60"
"25491691101701","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาดนตรีศึกษา (4 ปี)","Bachelor of Education Program in Music Education","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","30"
"25481981100789","หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาเทคโนโลยีเครื่องกล (ต่อเนื่อง)","Bachelor of Industrial Technology  Program in Mechanical Technology (Continuing Program)","มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ","ปริญญาตรี","75"
"25511691103018","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาอิเล็กทรอนิกส์อัจฉริยะและยานยนต์ไฟฟ้า","Bachelor of Engineering Program in Smart Electronics and Electric Vehicles","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","50"
"25511691104515","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล","Bachelor of Engineering Program in Mechanical Engineering","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","80"
"25541691100661","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า","Bachelor of Engineering Program in Electrical Engineering","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","30"
"25501691104075","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอาหารและบริการ","Bachelor of Science Program in Food  and Services","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","40"
"25450041100206","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาโอษฐวิทยา (หลักสูตรนานาชาติ)","Doctor of  Philosophy Program in  Oral Science (International Program)","มหาวิทยาลัยเชียงใหม่","ปริญญาเอก","5"
"25601131100024","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาทันตกรรมจัดฟัน","Master of Science Program in Orthodontics","มหาวิทยาลัยกรุงเทพธนบุรี","ปริญญาโท","10"
"25460041102582","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาปริทันตวิทยา","Master of Science Program in Periodontology","มหาวิทยาลัยเชียงใหม่","ปริญญาโท","3"
"25460011101936","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาปริทันตศาสตร์","Master of Science Program in Periodontics","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","2"
"25501561109335","หลักสูตรวิทยาศาสตรบัณฑิต  สาขาวิชาเกษตรศาสตร์","Bachelor of Science Program in Agriculture","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","40"
"25531561105198","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศการเกษตร","Bachelor of Science Program in Agricultural Information Technology","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","30"
"25531561104401","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาบริหารธุรกิจเกษตร","Bachelor of Science Program in Agribusiness Administration","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","30"
"25450011102339","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาหลักสูตรและการสอน","Master of Education Program in Curriculum and Instruction","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","18"
"25520011107344","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชาบริหารการศึกษา","Doctor of Philosophy Program in Educational Management","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","15"
"25510011109007","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชานิเทศการศึกษาและพัฒนาหลักสูตร","Master of Education Program in Supervision and Curriculum Development","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","8"
"25520011107311","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาสุขศึกษาและพลศึกษา","Master of Education Program in Health and Physical Education","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","1"
"25520011107333","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชาพัฒนศึกษา","Doctor of Philosophy Program in Development Education","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","12"
"25501591110543","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาหลักสูตรและการสอน","Master of Education Program in Curriculum and Instruction","มหาวิทยาลัยราชภัฏราชนครินทร์","ปริญญาโท","30"
"25540151100131","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศและการสื่อสารเพื่อการศึกษา","Doctor of Philosophy Program in Information and Communication Technology for Education","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาเอก","5"
"25520151106304","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาคอมพิวเตอร์ศึกษา","Doctor of Philosophy Program in Computer Education","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาเอก","5"
"25510151100644","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาบริหารอาชีวะและเทคนิคศึกษา","Doctor of Philosophy Program in Vocational and Technical Education Management","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาเอก","10"
"25460151101785","หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาวิศวกรรมแมคคาทรอนิกส์และหุ่นยนต์ (4 ปี)","Bachelor of Science in Technical Education Program in Mechatronics and Robotics Engineering","มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ","ปริญญาตรี","60"
"25360731100282","หลักสูตรวิทยาศาสตรบัณฑิต  สาขาวิชาเทคนิคการแพทย์","Bachelor of Science Program in Medical Technology","มหาวิทยาลัยหัวเฉียวเฉลิมพระเกียรติ","ปริญญาตรี","130"
"25431621100571","หลักสูตรนิติศาสตรบัณฑิต สาขาวิชานิติศาสตร์","ฺBachelor of Laws Program in Laws","มหาวิทยาลัยราชภัฏเลย","ปริญญาตรี","120"
"25641531100020","หลักสูตรรัฐศาสตรบัณฑิต สาขาวิชารัฐศาสตร์","Bachelor of Political Sciences Program in Political Sciences","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","30"
"25551541100305","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษธุรกิจ","Bachelor of Arts Program in Business English","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","70"
"25471541100813","หลักสูตรนิติศาสตรบัณฑิต","Bachelor of Laws Program","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","70"
"25431541100469","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาพัฒนาสังคม","Bachelor of Arts Program in Social Development","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","35"
"25431541100458","หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปกรรม","Bachelor of Fine and Applied Arts Program in Fine and Applied Arts","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","35"
"25501541100197","หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชารัฐประศาสนศาสตร์","Bachelor of Public Administration  Program in Public Administration","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","105"
"25431541100166","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ","Bachelor of Arts Program in English","มหาวิทยาลัยราชภัฏเพชรบูรณ์","ปริญญาตรี","50"
"25631616000115","หลักสูตรศิลปศาสตรมหาบัณฑิต  สาขาวิชาภาษาไทย","Master of Arts Program in Thai","มหาวิทยาลัยราชภัฏลำปาง","ปริญญาโท","10"
"25431621100547","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts  Program in Community  Development","มหาวิทยาลัยราชภัฏเลย","ปริญญาตรี","40"
"25641706001668","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาพัฒนาสังคมและพันธกิจสัมพันธ์","Master of Art Program in Social Development and Engagement","มหาวิทยาลัยราชภัฏอุตรดิตถ์","ปริญญาโท","20"
"25491531106372","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts Program in Community Development","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","30"
"25591621101805","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทย","Bachelor of Arts Program in Thai","มหาวิทยาลัยราชภัฏเลย","ปริญญาตรี","40"
"25520221105389","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษามลายู","Bachelor  of  Arts Program in Malay Language","มหาวิทยาลัยทักษิณ","ปริญญาตรี","30"
"25400191101096","หลักสูตรนิเทศศาสตรบัณฑิต","Bachelor of Communication Atrts Program","มหาวิทยาลัยบูรพา","ปริญญาตรี","120"
"25531141104988","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารทางธุรกิจ (หลักสูตรนานาชาติ)","Bachelor of Arts Program in English for Business Communication (International Program)","วิทยาลัยนานาชาติเซนต์เทเรซา","ปริญญาตรี","50"
"25501481105308","หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชารัฐประศาสนศาสตร์","Bachelor of Public Administration Program in Public Administration","มหาวิทยาลัยราชภัฏนครราชสีมา","ปริญญาตรี","300"
"25400191101118","หลักสูตรเศรษฐศาสตรบัณฑิต","Bachelor of Economics Program","มหาวิทยาลัยบูรพา","ปริญญาตรี","50"
"25490191109973","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาภาษาอังกฤษเพื่อการสื่อสาร","Master of Arts Program in English for Communication","มหาวิทยาลัยบูรพา","ปริญญาโท","5"
"25380191100532","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ","Bachelor of Arts Program in English","มหาวิทยาลัยบูรพา","ปริญญาตรี","180"
"25411001100445","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชาการโฆษณาและการประชาสัมพันธ์","Bachelor of Communication Arts Program in Advertising and Public Relations","มหาวิทยาลัยเจ้าพระยา","ปริญญาตรี","30"
"25501001104416","หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชารัฐประศาสนศาสตร์","Bachelor of  Public  Administration Program in Public  Administration","มหาวิทยาลัยเจ้าพระยา","ปริญญาตรี","50"
"25501001104405","หลักสูตรนิติศาสตรบัณฑิต สาขาวิชานิติศาสตร์","Bachelor of Laws Program in Laws","มหาวิทยาลัยเจ้าพระยา","ปริญญาตรี","50"
"25541661105448","หลักสูตรสารสนเทศศาสตรบัณฑิต สาขาวิชาการจัดการนวัตกรรมดิจิทัลและคอนเทนท์","Bachelor of Information Science Program in Digital Innovation and  Content Management","มหาวิทยาลัยราชภัฏสวนสุนันทา","ปริญญาตรี","80"
"25491661102293","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทย","Bachelor of Arts Program in Thai","มหาวิทยาลัยราชภัฏสวนสุนันทา","ปริญญาตรี","80"
"25521641102992","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts Program in  Community Development","มหาวิทยาลัยราชภัฏสงขลา","ปริญญาตรี","200"
"25581691102061","หลักสูตรวิศวกรรมศาสตรบัณฑิต  สาขาวิชาวิศวกรรมคอมพิวเตอร์และการสื่อสาร","Bachelor of Engineering Program in Computer and Communication Engineering","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","50"
"25481691101316","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีและนวัตกรรมการผลิตพืช","Bachelor of Science Program in Plant Production Technology and Innovation","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","40"
"25491691104186","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาการจัดการทรัพยากรเกษตรและสิ่งแวดล้อม","Master of Science Program in Agricultural Resource and Environmental Management","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาโท","20"
"25491691101666","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคนิคการสัตวแพทย์และการพยาบาลสัตว์","Bachelor of Science Program in Veterinary Technology and Veterinary Nursing","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","40"
"25481691101463","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีอาหารและโภชนาการ","Bachelor of Science Program in Food Technology and Nutrition","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","30"
"25481691101316","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเกษตรศาสตร์","Bachelor of Science Program in Agriculture","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","40"
"25571691102677","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาโยธาสถาปัตยกรรม","Bachelor of Science Program in Civil Architecture","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","40"
"25581691100542","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน","Bachelor of Engineering Program in Energy Engineering","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","50"
"25621691100066","หลักสูตรวิศวกรรมศาสตรบัณฑิต  สาขาวิชาวิศวกรรมแมคคาทรอนิกส์และหุ่นยนต์","Bachelor of Engineering Program in Mechatronics and Robotics  Engineering","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","60"
"25491691104186","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาการจัดการทรัพยากรเกษตรและสิ่งแวดล้อม","Master of Science Program in Agricultural Resource and Environmental Management","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาโท","20"
"25511691103018","วิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอิเล็กทรอนิกส์และระบบอัตโนมัติ","Bachelor of Engineering Program in Electronics Engineering and Automation Systems","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","50"
"25481691101496","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาธุรกิจการเกษตร","Bachelor of Science Program in Agribusiness","มหาวิทยาลัยราชภัฏอุดรธานี","ปริญญาตรี","50"
"25481941106894","หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า (ต่อเนื่อง)","Bachelor of Industrial Technology Program in Electrical Engineering (Continuing Program)","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ปริญญาตรี","50"
"25621944002831","หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาเครื่องกล  (4 ปี)","Bachelor of Science in Technical Education Program in Mechanicals","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ปริญญาตรี","25"
"25491941109742","หลักสูตรประกาศนียบัตรบัณฑิต สาขาวิชาชีพครู","Graduate Diploma Program in Teaching Profession","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ประกาศนียบัตรบัณฑิต","180"
"25621941100623","หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาอุตสาหการ (4 ปี)","Bachelor of Science in Technical Education Program in Industrials","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ปริญญาตรี","25"
"25641944004082","หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาคอมพิวเตอร์และอิเล็กทรอนิกส์อัจฉริยะ (4 ปี)","Bachelor of Science in Technical Education Program in Computer and Smart Electronics","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ปริญญาตรี","20"
"25481941106894","หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า (ต่อเนื่อง)","Bachelor of Industrial Technology Program in Electrical Engineering (Continuing Program)","มหาวิทยาลัยเทคโนโลยีราชมงคลพระนคร","ปริญญาตรี","50"
"25570541103715","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเงิน","Bachelor of Business Administration Program in Finance","มหาวิทยาลัยศรีปทุม","ปริญญาตรี","80"
"25510071103209","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการบริหารทรัพยากรมนุษย์","Bachelor of Business Administration Program in Human Resources Management","มหาวิทยาลัยรามคำแหง","ปริญญาตรี","400"
"25500071100058","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาการจัดการอุตสาหกรรม","Master of Business Administration Program in Industrial Management","มหาวิทยาลัยรามคำแหง","ปริญญาโท","30"
"25510071103211","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการ","ฺBachelor of Business Administration Program in Management","มหาวิทยาลัยรามคำแหง","ปริญญาตรี","3000"
"25510071102671","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการโฆษณาและการประชาสัมพันธ์สมัยใหม่","ฺBachelor of Business Administration Program in Modern Advertising and Public Relations","มหาวิทยาลัยรามคำแหง","ปริญญาตรี","100"
"25500071109161","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจบริการ","Bachelor of Business Administration Program in Service Business Management","มหาวิทยาลัยรามคำแหง","ปริญญาตรี","500"
"25481441101037","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาไทย","Bachelor of Arts Program in Thai","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","50"
"25481441106909","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ","Bachelor of Arts Program in English","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","80"
"25481441102736","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาจีน","Bachelor of Arts Program in Chinese","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","100"
"25481441102499","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์และภูมิสารสนเทศ","Bachelor of Science Program in Geography and Geoinformatics","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","40"
"25530531104597","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการสร้างสันติภาพ (หลักสูตรนานาชาติ)","Doctor of Philosophy Program in Peacebuilding (International Program)","มหาวิทยาลัยพายัพ","ปริญญาเอก","5"
"25481441101048","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาฝรั่งเศสเพื่ออุตสาหกรรมการบริการ","Bachelor of Arts Program in French for Service Industry","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","40"
"25481441100993","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts Program in Community Development","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","100"
"25481441101004","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวัฒนธรรมศึกษา","Bachelor of Arts Program in Cultural Studies","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","50"
"25481441101083","หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะและการออกแบบ","Bachelor of Fine and Applied Arts Program in Arts and Design","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","50"
"25571791105299","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาอุตสาหกรรมการท่องเที่ยวและบริการระหว่างประเทศ","Bachelor of Arts Program in International Tourism and Service Industry","มหาวิทยาลัยราชภัฏเพชรบุรี","ปริญญาตรี","80"
"25641774001214","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาดนตรีสากลศึกษา (4 ปี)","Bachelor of Education Program in Western Music Education","มหาวิทยาลัยราชภัฏจันทรเกษม","ปริญญาตรี","60"
"25491771101316","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์และประวัติศาสตร์เชิงท่องเที่ยว","Bachelor of Arts Program in Geography and History for Tourism","มหาวิทยาลัยราชภัฏจันทรเกษม","ปริญญาตรี","40"
"25491771102688","หลักสูตรดุริยางคศาสตรบัณฑิต สาขาวิชาดนตรีสากล","Bachelor of  Music Program in Western Music","มหาวิทยาลัยราชภัฏจันทรเกษม","ปริญญาตรี","90"
"25491511110014","หลักสูตรนิเทศศาสตรบัณฑิต สาขาวิชานิเทศศาสตร์ดิจิทัล","Bachelor of Communication Arts Program in Digital Communication Arts","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาตรี","40"
"25481511108764","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาญี่ปุ่น","Bachelor of Arts Program in  Japanese","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาตรี","35"
"25491511103995","หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชารัฐประศาสนศาสตร์","Bachelor of Public Administration Program in Public Administration","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาตรี","100"
"25481511106571","หลักสูตรรัฐประศาสนศาสตรบัณฑิต สาขาวิชาการปกครองท้องถิ่น","Bachelor of Public Administration Program in Local Government","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาตรี","80"
"25571511102194","หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาดนตรีสากล","Bachelor of Fine and Applied Arts Program in Western Music","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาตรี","30"
"25491601110238","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts Program in Community Development","มหาวิทยาลัยราชภัฏรำไพพรรณี","ปริญญาตรี","100"
"25481441100194","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาเกาหลี","Bachelor of Arts  Program in Korean","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","80"
"25501791109083","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการพัฒนาชุมชน","Bachelor of Arts Program in Community Development","มหาวิทยาลัยราชภัฏเพชรบุรี","ปริญญาตรี","60"
"25481441103941","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาศิลปะการแสดง","Bachelor of Arts Program in Performing Arts","มหาวิทยาลัยราชภัฏเชียงใหม่","ปริญญาตรี","100"
